date,sku,category,brand,day_of_week,net_qty,is_ramadan,is_eid_fitr,is_eid_adha,price,cost,lag_1,lag_7,lag_14,rolling_mean_7,rolling_std_7,rolling_mean_14,rolling_std_14,is_on_sale,is_in_stock,cat_lag_1,cat_lag_7,cat_lag_14,cat_rolling_mean_7,cat_rolling_std_7,cat_rolling_mean_14,cat_rolling_std_14
18/06/2026,IC-1053521,Groceries & Pets,Nestle,Thursday,40,0,0,0,105,73.443333,34.0,0.0,3.0,21.57142857,40.09096799,11.0,29.37293364,0,1,449.0,203.0,296.0,275.85714285714283,94.58405181182869,294.57142857142856,74.33573970710312
19/06/2026,IC-1053521,Groceries & Pets,Nestle,Friday,80,0,0,0,105,73.443333,40.0,0.0,0.0,27.28571429,39.34765679,13.64285714,30.24923939,0,1,285.0,219.0,372.0,287.57142857142856,88.96789147937318,293.7857142857143,74.37760061018007
20/06/2026,IC-1053521,Groceries & Pets,Nestle,Saturday,113,0,0,0,105,73.443333,80.0,0.0,0.0,38.71428571,41.65218796,19.35714286,34.70226582,0,1,288.0,257.0,347.0,297.42857142857144,83.77520942549472,287.7857142857143,70.88905586730723
21/06/2026,IC-1053521,Groceries & Pets,Nestle,Sunday,12,0,0,0,105,73.443333,113.0,0.0,0.0,54.85714286,45.83458873,27.42857143,42.18770197,0,1,352.0,198.0,328.0,311.0,83.82919141524083,288.14285714285717,71.22214126655679
22/06/2026,IC-1053521,Groceries & Pets,Nestle,Monday,58,0,0,0,105,73.443333,12.0,108.0,0.0,56.57142857,43.61137903,28.28571429,41.70672067,0,1,201.0,242.0,312.0,311.42857142857144,83.16020110376597,279.07142857142856,73.79646050060612
23/06/2026,IC-1053521,Groceries & Pets,Nestle,Tuesday,47,0,0,0,105,73.443333,58.0,9.0,0.0,49.42857143,37.44265457,32.42857143,41.56128799,0,1,424.0,363.0,223.0,337.42857142857144,86.23003564662802,287.07142857142856,83.1222124212425
24/06/2026,IC-1053521,Groceries & Pets,Nestle,Wednesday,4,0,0,0,105,73.443333,47.0,34.0,0.0,54.85714286,33.10804822,35.78571429,40.62810428,0,1,331.0,449.0,315.0,332.85714285714283,85.49352523520457,294.7857142857143,81.71825760730349
25/06/2026,IC-1053521,Groceries & Pets,Nestle,Thursday,31,0,0,0,105,73.443333,4.0,40.0,0.0,50.57142857,37.85876007,36.07142857,40.37033238,0,1,280.0,285.0,203.0,308.7142857142857,69.61732132573896,292.2857142857143,81.58754483698753
26/06/2026,IC-1053521,Groceries & Pets,Nestle,Friday,6,0,0,0,105,73.443333,31.0,80.0,0.0,49.28571429,38.42618155,38.28571429,39.0688319,0,1,245.0,288.0,219.0,303.0,73.425699406496,295.2857142857143,78.77565864913086
27/06/2026,IC-1053521,Groceries & Pets,Nestle,Saturday,35,0,0,0,105,73.443333,6.0,113.0,0.0,38.71428571,38.74581391,38.71428571,38.64717837,0,1,70.0,352.0,257.0,271.85714285714283,115.19755288406103,284.64285714285717,97.673401735546
28/06/2026,IC-1053521,Groceries & Pets,Nestle,Sunday,58,0,0,0,105,73.443333,35.0,12.0,0.0,27.57142857,20.95119044,41.21428571,37.04919509,0,1,376.0,201.0,198.0,275.2857142857143,118.2958357758404,293.14285714285717,100.22732403649448
29/06/2026,IC-1053521,Groceries & Pets,Nestle,Monday,16,0,0,0,105,73.443333,58.0,58.0,108.0,34.14285714,22.41598069,45.35714286,35.2869711,0,1,329.0,424.0,242.0,293.57142857142856,114.73862636859559,302.5,96.71508513312547
30/06/2026,IC-1053521,Groceries & Pets,Nestle,Tuesday,17,0,0,0,105,73.443333,16.0,47.0,9.0,28.14285714,20.5055161,38.78571429,31.0339233,0,1,281.0,331.0,363.0,273.14285714285717,99.3435597164844,305.2857142857143,95.39104019482424
01/07/2026,IC-1053521,Groceries & Pets,Nestle,Wednesday,27,0,0,0,105,73.443333,17.0,4.0,34.0,23.85714286,18.98621053,39.35714286,30.51256272,0,1,485.0,280.0,449.0,295.14285714285717,127.38580320091661,314.0,106.04643395157711
02/07/2026,IC-1053521,Groceries & Pets,Nestle,Thursday,5,0,0,0,105,73.443333,27.0,31.0,40.0,27.14285714,16.84664726,38.85714286,30.66407857,0,1,526.0,245.0,285.0,330.2857142857143,153.72238427948986,319.5,115.18930906588942
03/07/2026,IC-1053521,Groceries & Pets,Nestle,Friday,36,0,0,0,105,73.443333,5.0,6.0,80.0,23.42857143,18.6266578,36.35714286,31.96297652,0,1,445.0,70.0,288.0,358.85714285714283,153.8152881125362,330.92857142857144,119.36464125702256
04/07/2026,IC-1053521,Groceries & Pets,Nestle,Saturday,13,0,0,0,105,73.443333,36.0,35.0,113.0,27.71428571,17.35621201,33.21428571,29.40219398,0,1,357.0,376.0,352.0,399.85714285714283,88.27311514352725,335.85714285714283,118.87929051893707
05/07/2026,IC-1053521,Groceries & Pets,Nestle,Sunday,9,0,0,0,105,73.443333,13.0,58.0,12.0,24.57142857,17.80315649,26.07142857,18.74305732,0,1,517.0,329.0,201.0,420.0,97.52435593224656,347.64285714285717,128.40057940371202
06/07/2026,IC-1053521,Groceries & Pets,Nestle,Monday,8,0,0,0,105,73.443333,9.0,16.0,58.0,17.57142857,10.67484805,25.85714286,18.93250011,0,1,496.0,281.0,424.0,443.85714285714283,91.81217887881567,368.7142857142857,126.67853231487484
07/07/2026,IC-1053521,Groceries & Pets,Nestle,Tuesday,13,0,0,0,105,73.443333,8.0,17.0,47.0,16.42857143,11.28209707,22.28571429,17.02228662,0,1,273.0,485.0,331.0,442.7142857142857,94.1960973814957,357.92857142857144,128.03032350292622
08/07/2026,IC-1053521,Groceries & Pets,Nestle,Wednesday,45,0,0,0,105,73.443333,13.0,27.0,4.0,15.85714286,11.34942835,19.85714286,15.59021953,0,1,239.0,526.0,280.0,407.57142857142856,118.53530717730729,351.35714285714283,131.8236626026534
09/07/2026,IC-1053521,Groceries & Pets,Nestle,Thursday,59,0,0,0,105,73.443333,45.0,5.0,31.0,18.42857143,15.55481858,22.78571429,16.22049308,0,1,259.0,445.0,245.0,369.42857142857144,117.02401056030635,349.85714285714283,132.81384146058218
10/07/2026,IC-1053521,Groceries & Pets,Nestle,Friday,39,0,0,0,105,73.443333,59.0,36.0,6.0,26.14285714,20.41591349,24.78571429,18.82787856,0,1,443.0,357.0,70.0,369.14285714285717,116.81099915594065,364.0,131.3228552373597
11/07/2026,IC-1053521,Groceries & Pets,Nestle,Saturday,17,0,0,0,105,73.443333,39.0,13.0,35.0,26.57142857,20.68700996,27.14285714,18.35486581,0,1,261.0,517.0,376.0,355.42857142857144,123.89492475865207,377.64285714285717,105.88862591846853
12/07/2026,IC-1053521,Groceries & Pets,Nestle,Sunday,64,0,0,0,105,73.443333,17.0,9.0,58.0,27.14285714,20.30130186,25.85714286,18.39254507,0,1,263.0,496.0,329.0,319.14285714285717,104.33987504213951,369.57142857142856,110.24079538461797
13/07/2026,IC-1053521,Groceries & Pets,Nestle,Monday,24,0,0,0,105,73.443333,64.0,8.0,16.0,35.0,22.6200501,26.28571429,19.24909017,0,1,236.0,273.0,281.0,282.0,72.22418800743408,362.92857142857144,115.54783510651514
14/07/2026,IC-1053521,Groceries & Pets,Nestle,Tuesday,170,0,0,0,105,73.443333,24.0,13.0,17.0,37.28571429,20.10567321,26.85714286,19.03784548,0,1,279.0,239.0,485.0,282.85714285714283,72.13512452665512,362.7857142857143,115.65810262708322
15/07/2026,IC-1053521,Groceries & Pets,Nestle,Wednesday,90,0,0,0,105,73.443333,170.0,45.0,27.0,59.71428571,51.52253321,37.78571429,42.45573001,0,1,227.0,259.0,526.0,281.14285714285717,73.48112812468277,344.35714285714283,115.2406226072267
16/07/2026,IC-1053521,Groceries & Pets,Nestle,Thursday,6,0,0,0,105,73.443333,90.0,59.0,5.0,66.14285714,52.18374131,42.28571429,44.51348728,0,1,419.0,443.0,445.0,304.0,88.74495290813144,336.7142857142857,105.39480980610979
17/07/2026,IC-1053521,Groceries & Pets,Nestle,Friday,126,0,0,0,105,73.443333,6.0,39.0,36.0,58.57142857,57.0142004,42.35714286,44.44981118,0,1,361.0,261.0,357.0,292.2857142857143,70.97115443547887,330.7142857142857,101.05781176475878
18/07/2026,IC-1053521,Groceries & Pets,Nestle,Saturday,2,0,0,0,105,73.443333,126.0,17.0,13.0,71.0,61.35416313,48.78571429,49.66221063,0,1,202.0,263.0,517.0,283.85714285714283,78.41859594812979,319.64285714285717,106.31058066081485
19/07/2026,IC-1053521,Groceries & Pets,Nestle,Sunday,0,0,0,0,105,73.443333,2.0,64.0,9.0,68.85714286,63.7689281,48.0,50.35413053,0,1,231.0,236.0,496.0,279.2857142857143,80.73560611798213,299.2142857142857,91.98258913129534
20/07/2026,IC-1053521,Groceries & Pets,Nestle,Monday,6,0,0,0,105,73.443333,0.0,24.0,8.0,59.71428571,68.95823443,47.35714286,50.94432427,0,1,160.0,279.0,273.0,268.42857142857144,91.8692134556091,275.2142857142857,79.70250316639319
21/07/2026,IC-1053521,Groceries & Pets,Nestle,Tuesday,24,0,0,0,105,73.443333,6.0,170.0,13.0,57.14285714,70.82238011,47.21428571,51.0658377,0,1,350.0,227.0,239.0,278.57142857142856,97.00662716683627,280.7142857142857,82.15691231879498
24/07/2025,IC-1053526,Groceries & Pets,Nestle,Thursday,0,0,0,0,55,44.42,,,,,,,,0,1,,,,,,,
25/07/2025,IC-1053526,Groceries & Pets,Nestle,Friday,0,0,0,0,55,44.42,0.0,,,,,,,0,1,213.0,,,,,,
26/07/2025,IC-1053526,Groceries & Pets,Nestle,Saturday,40,0,0,0,55,44.42,0.0,,,,,,,0,1,164.0,,,,,,
27/07/2025,IC-1053526,Groceries & Pets,Nestle,Sunday,0,0,0,0,55,44.42,40.0,,,,,,,0,1,377.0,,,,,,
28/07/2025,IC-1053526,Groceries & Pets,Nestle,Monday,0,0,0,0,55,44.42,0.0,,,,,,,0,1,217.0,,,,,,
29/07/2025,IC-1053526,Groceries & Pets,Nestle,Tuesday,0,0,0,0,55,44.42,0.0,,,,,,,0,1,248.0,,,,,,
30/07/2025,IC-1053526,Groceries & Pets,Nestle,Wednesday,0,0,0,0,55,44.42,0.0,,,,,,,0,1,174.0,,,,,,
31/07/2025,IC-1053526,Groceries & Pets,Nestle,Thursday,60,0,0,0,55,44.42,0.0,0.0,,5.714285714,15.11857892,,,0,1,369.0,213.0,,251.71428571428572,87.46754500139669,,
01/08/2025,IC-1053526,Groceries & Pets,Nestle,Friday,0,0,0,0,55,44.42,60.0,0.0,,14.28571429,25.07132682,,,0,1,384.0,164.0,,276.14285714285717,98.08742456167724,,
02/08/2025,IC-1053526,Groceries & Pets,Nestle,Saturday,2,0,0,0,55,44.42,0.0,40.0,,14.28571429,25.07132682,,,0,1,237.0,377.0,,286.57142857142856,87.48496469461989,,
03/08/2025,IC-1053526,Groceries & Pets,Nestle,Sunday,36,0,0,0,55,44.42,2.0,0.0,,8.857142857,22.56419414,,,0,1,335.0,217.0,,280.57142857142856,81.48385758921152,,
04/08/2025,IC-1053526,Groceries & Pets,Nestle,Monday,15,0,0,0,55,44.42,36.0,0.0,,14.0,24.24871131,,,0,1,178.0,248.0,,275.0,87.65462528203062,,
05/08/2025,IC-1053526,Groceries & Pets,Nestle,Tuesday,0,0,0,0,55,44.42,15.0,0.0,,16.14285714,23.45512433,,,0,1,226.0,174.0,,271.85714285714283,89.16544280423929,,
06/08/2025,IC-1053526,Groceries & Pets,Nestle,Wednesday,36,0,0,0,55,44.42,0.0,0.0,,16.14285714,23.45512433,,,0,1,188.0,369.0,,273.85714285714283,86.7283663158104,,
07/08/2025,IC-1053526,Groceries & Pets,Nestle,Thursday,0,0,0,0,55,44.42,36.0,60.0,0.0,21.28571429,23.27168727,13.5,20.51172273,0,1,185.0,384.0,213.0,247.57142857142858,80.76479666879817,249.64285714285714,80.90888240945534
08/08/2025,IC-1053526,Groceries & Pets,Nestle,Friday,12,0,0,0,55,44.42,0.0,0.0,0.0,12.71428571,16.78009024,13.5,20.51172273,0,1,248.0,237.0,164.0,228.14285714285714,54.59373764889309,252.14285714285714,80.22742399229449
09/08/2025,IC-1053526,Groceries & Pets,Nestle,Saturday,24,0,0,0,55,44.42,12.0,2.0,40.0,14.42857143,15.85199402,14.35714286,20.15175939,0,1,254.0,335.0,377.0,230.57142857142858,55.42519626444594,258.57142857142856,76.12208239775944
10/08/2025,IC-1053526,Groceries & Pets,Nestle,Sunday,0,0,0,0,55,44.42,24.0,36.0,0.0,17.57142857,15.14218327,13.21428571,19.00679462,0,1,132.0,178.0,217.0,201.57142857142858,43.504241719849404,241.07142857142858,74.95482155755602
11/08/2025,IC-1053526,Groceries & Pets,Nestle,Monday,24,0,0,0,55,44.42,0.0,15.0,0.0,12.42857143,13.90272327,13.21428571,19.00679462,0,1,230.0,226.0,248.0,209.0,43.24735059322541,242.0,74.71381295418966
12/08/2025,IC-1053526,Groceries & Pets,Nestle,Tuesday,1,0,0,0,55,44.42,24.0,0.0,0.0,13.71428571,14.57982951,14.92857143,18.80451781,0,1,338.0,188.0,174.0,225.0,65.55150646628942,248.42857142857142,79.0177334387795
13/08/2025,IC-1053526,Groceries & Pets,Nestle,Wednesday,12,0,0,0,55,44.42,1.0,36.0,0.0,13.85714286,14.42715693,15.0,18.74525581,0,1,206.0,185.0,369.0,227.57142857142858,64.19724070616815,250.71428571428572,77.13966212349712
14/08/2025,IC-1053526,Groceries & Pets,Nestle,Thursday,0,0,0,0,55,44.42,12.0,0.0,60.0,10.42857143,10.6435762,15.85714286,18.27506558,0,1,124.0,248.0,384.0,218.85714285714286,74.28644688283448,233.21428571428572,76.02345647276042
15/08/2025,IC-1053526,Groceries & Pets,Nestle,Friday,0,0,0,0,55,44.42,0.0,12.0,0.0,10.42857143,10.6435762,11.57142857,13.55169184,0,1,197.0,254.0,237.0,211.57142857142858,73.44807041453889,219.85714285714286,62.764342084995626
16/08/2025,IC-1053526,Groceries & Pets,Nestle,Saturday,48,0,0,0,55,44.42,0.0,24.0,2.0,8.714285714,11.29475226,11.57142857,13.55169184,0,1,170.0,132.0,335.0,199.57142857142858,72.2123192233783,215.07142857142858,63.90072141847772
17/08/2025,IC-1053526,Groceries & Pets,Nestle,Sunday,6,0,0,0,55,44.42,48.0,0.0,36.0,12.14285714,18.22478689,14.85714286,16.34181584,0,1,177.0,230.0,178.0,206.0,67.00994951000457,203.78571428571428,54.32548427541075
18/08/2025,IC-1053526,Groceries & Pets,Nestle,Monday,0,0,0,0,55,44.42,6.0,24.0,15.0,13.0,17.69180601,12.71428571,15.28915438,0,1,124.0,338.0,226.0,190.85714285714286,72.43946569706497,199.92857142857142,58.08410915442693
19/08/2025,IC-1053526,Groceries & Pets,Nestle,Tuesday,0,0,0,0,55,44.42,0.0,1.0,0.0,9.571428571,17.52956686,11.64285714,15.63825262,0,1,165.0,206.0,188.0,166.14285714285714,32.21505119986068,195.57142857142858,58.265591225686116
20/08/2025,IC-1053526,Groceries & Pets,Nestle,Wednesday,0,0,0,0,55,44.42,0.0,12.0,36.0,9.428571429,17.61492873,11.64285714,15.63825262,0,1,108.0,124.0,185.0,152.14285714285714,33.28377267993637,189.85714285714286,62.810897073743504
21/08/2025,IC-1053526,Groceries & Pets,Nestle,Thursday,0,0,0,0,55,44.42,0.0,0.0,0.0,7.714285714,17.90450861,9.071428571,14.22059333,0,1,220.0,197.0,248.0,165.85714285714286,39.0360029179429,192.35714285714286,63.297353381121425
22/08/2025,IC-1053526,Groceries & Pets,Nestle,Friday,24,0,0,0,55,44.42,0.0,0.0,12.0,7.714285714,17.90450861,9.071428571,14.22059333,0,1,191.0,170.0,254.0,165.0,38.29708431025516,188.28571428571428,61.242806260661524
23/08/2025,IC-1053526,Groceries & Pets,Nestle,Saturday,0,0,0,0,55,44.42,24.0,48.0,24.0,11.14285714,18.47005298,9.928571429,14.76203178,0,1,332.0,177.0,132.0,188.14285714285714,74.06625090963897,193.85714285714286,70.52534420918342
24/08/2025,IC-1053526,Groceries & Pets,Nestle,Sunday,0,0,0,0,55,44.42,0.0,6.0,0.0,4.285714286,8.976158899,8.214285714,14.39112211,0,1,142.0,124.0,230.0,183.14285714285714,76.09736870490075,194.57142857142858,69.89851355931557
25/08/2025,IC-1053526,Groceries & Pets,Nestle,Monday,3,0,0,0,55,44.42,0.0,0.0,24.0,3.428571429,9.071147352,8.214285714,14.39112211,0,1,154.0,165.0,338.0,187.42857142857142,72.99282417438344,189.14285714285714,69.88656428907831
26/08/2025,IC-1053526,Groceries & Pets,Nestle,Tuesday,144,0,0,0,55,44.42,3.0,0.0,1.0,3.857142857,8.952254305,6.714285714,13.6968754,0,1,355.0,108.0,206.0,214.57142857142858,95.20829295612361,190.35714285714286,72.760520934041
27/08/2025,IC-1053526,Groceries & Pets,Nestle,Wednesday,28,0,0,0,55,44.42,144.0,0.0,12.0,24.42857143,53.45358467,16.92857143,39.01964847,0,1,214.0,220.0,124.0,229.71428571428572,83.09174504869945,190.92857142857142,72.92405352431526
28/08/2025,IC-1053526,Groceries & Pets,Nestle,Thursday,0,0,0,0,55,44.42,28.0,0.0,0.0,28.42857143,52.35728903,18.07142857,39.09842469,0,1,376.0,191.0,197.0,252.0,99.37638887918291,208.92857142857142,85.20063586410626
29/08/2025,IC-1053526,Groceries & Pets,Nestle,Friday,13,0,0,0,55,44.42,0.0,24.0,0.0,28.42857143,52.35728903,18.07142857,39.09842469,0,1,394.0,332.0,170.0,281.0,107.86565718522209,223.0,98.3345936468547
30/08/2025,IC-1053526,Groceries & Pets,Nestle,Saturday,0,0,0,0,55,44.42,13.0,0.0,48.0,26.85714286,52.67646081,19.0,38.78937206,0,1,571.0,142.0,177.0,315.14285714285717,154.46081333834363,251.64285714285714,133.73774977277563
31/08/2025,IC-1053526,Groceries & Pets,Nestle,Sunday,0,0,0,0,55,44.42,0.0,0.0,6.0,26.85714286,52.67646081,15.57142857,38.14489438,0,1,218.0,154.0,124.0,326.0,142.46754016266217,254.57142857142858,132.41991152025744
01/09/2025,IC-1053526,Groceries & Pets,Nestle,Monday,24,0,0,0,55,44.42,0.0,3.0,0.0,26.85714286,52.67646081,15.14285714,38.29411914,0,1,294.0,355.0,165.0,346.0,122.7612859713234,266.7142857142857,127.2178196102005
02/09/2025,IC-1053526,Groceries & Pets,Nestle,Tuesday,12,0,0,0,55,44.42,24.0,144.0,0.0,29.85714286,51.67987542,16.85714286,38.10079172,0,1,376.0,214.0,108.0,349.0,123.2734088655499,281.7857142857143,126.73848214785751
03/09/2025,IC-1053526,Groceries & Pets,Nestle,Wednesday,0,0,0,0,55,44.42,12.0,28.0,0.0,11.0,11.73314394,17.71428571,37.82638186,0,1,380.0,376.0,220.0,372.7142857142857,107.99492933422574,301.2142857142857,118.6378967676457
04/09/2025,IC-1053526,Groceries & Pets,Nestle,Thursday,10,0,0,0,55,44.42,0.0,0.0,0.0,7.0,9.539392014,17.71428571,37.82638186,0,1,267.0,394.0,191.0,357.14285714285717,115.0687165297728,304.57142857142856,116.81393112764646
05/09/2025,IC-1053526,Groceries & Pets,Nestle,Friday,12,0,0,0,55,44.42,10.0,13.0,24.0,8.428571429,9.052755434,18.42857143,37.55962293,0,1,313.0,571.0,332.0,345.57142857142856,114.81703872227368,313.2857142857143,112.14717567103091
06/09/2025,IC-1053526,Groceries & Pets,Nestle,Saturday,0,0,0,0,55,44.42,12.0,0.0,0.0,8.285714286,8.976158899,17.57142857,37.55962293,0,1,206.0,218.0,142.0,293.42857142857144,69.19503147591026,304.2857142857143,115.53449606165167
07/09/2025,IC-1053526,Groceries & Pets,Nestle,Sunday,0,0,0,0,55,44.42,0.0,0.0,0.0,8.285714286,8.976158899,17.57142857,37.55962293,0,1,175.0,294.0,154.0,287.2857142857143,78.31499278706434,306.64285714285717,112.25904599003788
08/09/2025,IC-1053526,Groceries & Pets,Nestle,Monday,30,0,0,0,55,44.42,0.0,24.0,3.0,8.285714286,8.976158899,17.57142857,37.55962293,0,1,220.0,376.0,355.0,276.7142857142857,82.15780402313969,311.35714285714283,106.59889387711405
09/09/2025,IC-1053526,Groceries & Pets,Nestle,Tuesday,0,0,0,0,55,44.42,30.0,12.0,144.0,9.142857143,10.82325539,19.5,37.44688546,0,1,323.0,380.0,214.0,269.14285714285717,73.46524931654925,309.07142857142856,105.93210037618402
10/09/2025,IC-1053526,Groceries & Pets,Nestle,Wednesday,0,0,0,0,55,44.42,0.0,0.0,28.0,7.428571429,11.23769168,9.214285714,11.19188285,0,1,246.0,267.0,376.0,250.0,54.86954224947199,311.35714285714283,104.05147183586035
11/09/2025,IC-1053526,Groceries & Pets,Nestle,Thursday,0,0,0,0,55,44.42,0.0,10.0,0.0,7.428571429,11.23769168,7.214285714,10.01674422,0,1,150.0,313.0,394.0,233.28571428571428,65.59907084127074,295.2142857142857,110.57762923807003
12/09/2025,IC-1053526,Groceries & Pets,Nestle,Friday,0,0,0,0,55,44.42,0.0,12.0,13.0,6.0,11.48912529,7.214285714,10.01674422,0,1,133.0,206.0,571.0,207.57142857142858,64.41236201966512,276.57142857142856,114.57125044517652
13/09/2025,IC-1053526,Groceries & Pets,Nestle,Saturday,0,0,0,0,55,44.42,0.0,0.0,0.0,4.285714286,11.33893419,6.285714286,10.04167142,0,1,245.0,175.0,218.0,213.14285714285714,65.92275421893058,253.28571428571428,77.14265364238427
14/09/2025,IC-1053526,Groceries & Pets,Nestle,Sunday,0,0,0,0,55,44.42,0.0,0.0,0.0,4.285714286,11.33893419,6.285714286,10.04167142,0,1,302.0,220.0,294.0,231.28571428571428,70.95941160436763,259.2857142857143,77.45314074321895
15/09/2025,IC-1053526,Groceries & Pets,Nestle,Monday,0,0,0,0,55,44.42,0.0,30.0,24.0,4.285714286,11.33893419,6.285714286,10.04167142,0,1,303.0,323.0,376.0,243.14285714285714,75.54563426924683,259.92857142857144,77.80000423740692
16/09/2025,IC-1053526,Groceries & Pets,Nestle,Tuesday,75,0,0,0,55,44.42,0.0,0.0,12.0,0.0,0.0,4.571428571,8.750510189,0,1,423.0,246.0,380.0,257.42857142857144,98.98292301007766,263.2857142857143,83.96375460823542
17/09/2025,IC-1053526,Groceries & Pets,Nestle,Wednesday,4,0,0,0,55,44.42,75.0,0.0,0.0,10.71428571,28.34733548,9.071428571,20.78632792,0,1,454.0,150.0,267.0,287.14285714285717,123.23071664081716,268.57142857142856,93.64722205064122
18/09/2025,IC-1053526,Groceries & Pets,Nestle,Thursday,40,0,0,0,55,44.42,4.0,0.0,10.0,11.28571429,28.13487922,9.357142857,20.67926179,0,1,253.0,133.0,313.0,301.85714285714283,109.51168669968214,267.57142857142856,93.73999580321473
19/09/2025,IC-1053526,Groceries & Pets,Nestle,Friday,2,0,0,0,55,44.42,40.0,0.0,12.0,17.0,29.49011134,11.5,22.24600223,0,1,183.0,245.0,206.0,309.0,97.65073817778577,258.2857142857143,95.31924381654584
20/09/2025,IC-1053526,Groceries & Pets,Nestle,Saturday,0,0,0,0,55,44.42,2.0,0.0,0.0,17.28571429,29.30707699,10.78571429,22.38879724,0,1,234.0,302.0,175.0,307.42857142857144,98.93239635033031,260.2857142857143,94.42736612088335
21/09/2025,IC-1053526,Groceries & Pets,Nestle,Sunday,12,0,0,0,55,44.42,0.0,0.0,0.0,17.28571429,29.30707699,10.78571429,22.38879724,0,1,174.0,303.0,220.0,289.14285714285717,111.17468022805087,260.2142857142857,94.49719456269406
22/09/2025,IC-1053526,Groceries & Pets,Nestle,Monday,0,0,0,0,55,44.42,12.0,0.0,30.0,19.0,28.46635441,11.64285714,22.17277313,0,1,238.0,423.0,323.0,279.85714285714283,112.5306307506659,261.5,94.02925076804495
23/09/2025,IC-1053526,Groceries & Pets,Nestle,Tuesday,24,0,0,0,55,44.42,0.0,75.0,0.0,19.0,28.46635441,9.5,21.7069645,0,1,187.0,454.0,246.0,246.14285714285714,96.74266306621284,251.78571428571428,94.21185502033951
24/09/2025,IC-1053526,Groceries & Pets,Nestle,Wednesday,0,0,0,0,55,44.42,24.0,4.0,0.0,11.71428571,15.16261066,11.21428571,21.84624091,0,1,192.0,253.0,150.0,208.71428571428572,31.82092752531627,247.92857142857142,95.56267720572247
25/09/2025,IC-1053526,Groceries & Pets,Nestle,Thursday,4,0,0,0,55,44.42,0.0,40.0,0.0,11.14285714,15.57164701,11.21428571,21.84624091,0,1,142.0,183.0,133.0,192.85714285714286,33.67703753513501,247.35714285714286,96.21498935105697
26/09/2025,IC-1053526,Groceries & Pets,Nestle,Friday,0,0,0,0,55,44.42,4.0,2.0,0.0,6.0,9.018499506,11.5,21.71405075,0,1,216.0,234.0,245.0,197.57142857142858,34.36983727464737,253.28571428571428,91.04472998006369
27/09/2025,IC-1053526,Groceries & Pets,Nestle,Saturday,0,0,0,0,55,44.42,0.0,0.0,0.0,5.714285714,9.196272537,11.5,21.71405075,0,1,443.0,174.0,302.0,227.42857142857142,99.7962209419058,267.42857142857144,104.10107092164263
28/09/2025,IC-1053526,Groceries & Pets,Nestle,Sunday,24,0,0,0,55,44.42,0.0,12.0,0.0,5.714285714,9.196272537,11.5,21.71405075,0,1,399.0,238.0,303.0,259.57142857142856,114.8228449146145,274.35714285714283,109.65863615564626
29/09/2025,IC-1053526,Groceries & Pets,Nestle,Monday,24,0,0,0,55,44.42,24.0,0.0,0.0,7.428571429,11.41427677,13.21428571,21.68366479,0,1,330.0,187.0,423.0,272.7142857142857,117.18321023894435,276.2857142857143,110.43580005625833
30/09/2025,IC-1053526,Groceries & Pets,Nestle,Tuesday,0,0,0,0,55,44.42,24.0,24.0,75.0,10.85714286,12.37509019,14.92857143,21.50657962,0,1,462.0,192.0,454.0,312.0,129.14462177471088,279.07142857142856,114.82593132866133
01/10/2025,IC-1053526,Groceries & Pets,Nestle,Wednesday,0,0,0,0,55,44.42,0.0,0.0,4.0,7.428571429,11.41427677,9.571428571,13.08383786,0,1,319.0,142.0,253.0,330.14285714285717,117.90876214461733,269.42857142857144,104.18084445639832
02/10/2025,IC-1053526,Groceries & Pets,Nestle,Thursday,0,0,0,0,55,44.42,0.0,4.0,40.0,7.428571429,11.41427677,9.285714286,13.25738442,0,1,259.0,216.0,183.0,346.85714285714283,92.30642551023148,269.85714285714283,104.1203867888266
03/10/2025,IC-1053526,Groceries & Pets,Nestle,Friday,3,0,0,0,55,44.42,0.0,0.0,2.0,6.857142857,11.71080088,6.428571429,10.05151566,0,1,364.0,443.0,234.0,368.0,72.06941098690676,282.7857142857143,103.74241664328515
04/10/2025,IC-1053526,Groceries & Pets,Nestle,Saturday,12,0,0,0,55,44.42,3.0,0.0,0.0,7.285714286,11.47045895,6.5,10.02113152,0,1,301.0,399.0,174.0,347.7142857142857,67.26493461359455,287.57142857142856,102.86040898355262
05/10/2025,IC-1053526,Groceries & Pets,Nestle,Sunday,12,0,0,0,55,44.42,12.0,24.0,12.0,9.0,11.09053651,7.357142857,9.935229802,0,1,297.0,330.0,238.0,333.14285714285717,65.32337144653978,296.35714285714283,97.52838414679965
06/10/2025,IC-1053526,Groceries & Pets,Nestle,Monday,0,0,0,0,55,44.42,12.0,24.0,0.0,7.285714286,9.141741003,7.357142857,9.935229802,0,1,216.0,462.0,187.0,316.85714285714283,79.01356122301188,294.7857142857143,98.71106131722841
07/10/2025,IC-1053526,Groceries & Pets,Nestle,Tuesday,0,0,0,0,55,44.42,0.0,0.0,24.0,3.857142857,5.669467095,7.357142857,9.935229802,0,1,363.0,319.0,192.0,302.7142857142857,53.41883028082184,307.35714285714283,95.06807855657759
08/10/2025,IC-1053526,Groceries & Pets,Nestle,Wednesday,0,0,0,0,55,44.42,0.0,0.0,0.0,3.857142857,5.669467095,5.642857143,8.854439502,0,1,173.0,259.0,142.0,281.85714285714283,71.45727994503234,306.0,96.95835743721692
